iteration,residual
174,0.1424339261922486
175,0.14465436410803195
176,0.1468936365497521
177,0.14914285706342856
178,0.1514098118900864
179,0.15368589477407552
180,0.15597823465767321
181,0.15827872496995773
182,0.16059400458400624
183,0.16291647481064409
184,0.16525224931693222
185,0.16759419362440953
186,0.16994792523230917
187,0.1723067504851621
188,0.17467581891290263
189,0.1770488555264767
190,0.17943056925571732
191,0.1818150827957989
192,0.18420669102173728
193,0.18659989444725467
194,0.18899859961495874
195,0.19139766604919164
196,0.1938006368569431
197,0.19620271276370205
198,0.19860709750614552
199,0.20100931614042625
200,0.20341225625843606
201,0.20581175125629256
202,0.20821039495685942
203,0.2106043139268033
204,0.21299582973499348
205,0.2153814347872224
206,0.21776293781937633
207,0.22013743813146355
208,0.22250618372234376
209,0.22486684173152635
210,0.22722014456709083
211,0.229564288632239
212,0.23189953430159108
213,0.23422457031559268
214,0.23653922657676502
215,0.23884264883354356
216,0.24113427608652183
217,0.2434136773106808
218,0.24567993819244277
219,0.24793301865301098
220,0.25017168668330114
221,0.2523962623274378
222,0.25460522954868703
223,0.2567992391061512
224,0.2589765226760251
225,0.26113803370039534
226,0.26328178141060365
227,0.26540899523831174
228,0.2675174899481978
229,0.2696087455711242
230,0.2716804085589059
231,0.27373418542027905
232,0.27576757866835155
233,0.2777824984047697
234,0.27977635099718956
235,0.2817511530123278
236,0.2837043624408439
237,0.28563790260011074
238,0.2875564195135328
239,0.2894625935095243
240,0.2913463139994352
241,0.2932095599505611
242,0.2950500640430372
243,0.2968696811550743
244,0.2986663298773524
245,0.30044175097260784
246,0.3021940373849326
247,0.3039248249024464
248,0.3056323697821354
249,0.30731821119996383
250,0.3089807581873707
251,0.31062146094552096
252,0.3122388712304083
253,0.3138343572325755
254,0.3154066038584309
255,0.3169569036291736
256,0.3184840654909781
257,0.3199893120624897
258,0.3214715676705488
259,0.3229319902698864
260,0.3243696113486735
261,0.32578552895233387
262,0.32717887393904116
263,0.3285506887572677
264,0.3299001962600312
265,0.3312283872083243
266,0.33253456947903187
267,0.3338196856891628
268,0.33508312216048086
269,0.33632577657797147
270,0.3375471075088543
271,0.338747970618504
272,0.33992789088707687
273,0.34108768460277783
274,0.3422269376801951
275,0.3433464294300624
276,0.34444580156381377
277,0.34552579859662924
278,0.3465861132268566
279,0.34762745716104815
280,0.34864956958879406
281,0.34965313122067604
282,0.35063792354264534
283,0.35160459792647264
284,0.35255297424688187
285,0.3534836760554345
286,0.35439655798186415
287,0.355292217152797
288,0.3561705395796536
289,0.3570321218723606
290,0.35787682930565495
291,0.3587052842020344
292,0.3595173212114484
293,0.3603135743398982
294,0.36109389388995133
295,0.3618588984108747
296,0.3626084526810761
297,0.3633431595316162
298,0.36406289710520356
299,0.36476825231790966
300,0.36545911562940203
301,0.36613605790479364
302,0.36679898093616503
303,0.3674484394585513
304,0.36808434567299464
305,0.3687072381581761
306,0.3693170386598005
307,0.36991426962276097
308,0.37049886153014444
309,0.3710713207605035
310,0.3716315857817649
311,0.3721801470145849
312,0.37271695021154305
313,0.37324246998105437
314,0.3737566587100666
315,0.37425997537396133
316,0.37475237839118275
317,0.37523431131332174
318,0.3757057380323603
319,0.37616708691201495
320,0.3766183268022747
321,0.37705987113837797
322,0.37749169325276477
323,0.37791419193205067
324,0.37832734455314365
325,0.37873153555150846
326,0.37912674594576967
327,0.3795133461326703
328,0.3798913204027652
329,0.3802610254389798
330,0.38062244846479476
331,0.38097593278439407
332,0.38132146824386415
333,0.381659385111769
334,0.38198967557316277
335,0.3823126572101977
336,0.3826283242880316
337,0.3829369820559069
338,0.38323862662318375
339,0.38353355126235733
340,0.3838217537123384
341,0.3841035156262119
342,0.384378836177421
343,0.38464798575681336
344,0.3849109647954576
345,0.3851680327777691
346,0.38541919123221857
347,0.3856646890901486
348,0.38590452883255555
349,0.3861389491876679
350,0.38636795345822694
351,0.38659177051506244
352,0.38681040436480957
353,0.3870240743616303
354,0.3872327851100483
355,0.3874367467826646
356,0.38763596448672044
357,0.38783063954218383
358,0.3880207774737453
359,0.3882065710710191
360,0.38838802619990986
361,0.3885653274349161
362,0.38873848091515373
363,0.3889076633078759
364,0.3890728809649001
365,0.38923430294647565
366,0.38939193576342246
367,0.3895459411613936
368,0.3896963257626953
369,0.38984324428280637
370,0.3899867034136064
371,0.3901268511167314
372,0.3902636941167972
373,0.39039737388977136
374,0.39052789716075537
375,0.39065539918004355
376,0.3907798866451141
377,0.3909014888324091
378,0.391020212387408
379,0.39113618085638546
380,0.39124940081180726
381,0.3913599903053924
382,0.3914679558185984
383,0.3915734101362134
384,0.39167635963340064
385,0.3917769120477626
386,0.3918750736353087
387,0.39197094729844295
388,0.3920645391633307
389,0.39215594750154587
390,0.39224517830065364
391,0.3923323253982971
392,0.3924173946364086
393,0.3925004756082924
394,0.39258157400474336
395,0.3926607753571808
396,0.3927380852011129
397,0.392813585181566
398,0.39288728067580936
399,0.39295924961118756
400,0.39302949720483216
401,0.3930980978285238
402,0.393165056538282
403,0.3932304443060353
404,0.3932942660265263
405,0.39335658942132623
406,0.3934174192244394
407,0.39347682005055135
408,0.3935347964740761
409,0.39359141014045035
410,0.39364666546617194
411,0.39370062125942173
412,0.3937532817809044
413,0.39380470312808286
414,0.3938548894083723
415,0.39390389412978843
416,0.393951721249282
417,0.3939984218016058
418,0.39404399959633846
419,0.3940885033062513
420,0.3941319365968604
421,0.3941743458855127
422,0.39421573469714744
423,0.39425614729569125
424,0.3942955870691299
425,0.394334096225594
426,0.39437167801984324
427,0.3944083726976213
428,0.3944441833842637
429,0.394479148452484
430,0.39451327090204347
431,0.39454658731808784
432,0.39457910057867995
433,0.3946108455631189
434,0.3946418250316502
435,0.394672072235855
436,0.3947015898220313
437,0.39473040948872345
438,0.3947585337721244
439,0.39478599288911537
440,0.3948127892695872
441,0.39483895171695893
442,0.39486448255857154
443,0.3948894092495414
444,0.3949137340183531
445,0.39493748303406384
446,0.3949606584299258
447,0.39498328514838976
448,0.3950053652310259
449,0.39502692245045434
450,0.39504795876003396
451,0.39506849681676975
452,0.3950885384891953
453,0.39510810537046304
454,0.3951271992475812
455,0.3951458406992657
456,0.39516403143420764
457,0.39518179106385715
458,0.3951991212217062
459,0.3952160405969608
460,0.39523255075093877
461,0.3952486694935695
462,0.3952643983169275
463,0.3952797541926689
464,0.39529473854646213
465,0.3953093675508147
466,0.39532364256773284
467,0.3953375790079053
468,0.3953511781723278
469,0.3953644547454823
470,0.39537740996991466
471,0.3953900578378746
472,0.3954023995359258
473,0.395414448396494
474,0.3954262055525406
475,0.3954376837075781
476,0.39544888394325894
477,0.3954598183636642
478,0.3954704880013439
479,0.39548090438906447
480,0.39549106851239735
481,0.3955009913596082
482,0.3955106738713312
483,0.39552012651690077
484,0.39552935019397606
485,0.39553835487734135
486,0.39554714142356556
487,0.39555571933613115
488,0.3955640894323261
489,0.39557226076649593
490,0.39558023411838505
491,0.3955880181143345
492,0.3955956134982106
493,0.39560302848849715
494,0.3956102637947807
495,0.3956173272468939
496,0.39562421952167487
497,0.39563094807861426
498,0.39563751356327
499,0.39564392308224394
500,0.3956501772512194
501,0.3956562828405462
502,0.39566224043737946
503,0.395668056491675
504,0.3956737315633494
505,0.3956792717970781
506,0.39568467772677357
507,0.3956899552062372
508,0.39569510474455827
509,0.3957001319183943
510,0.3957050372131411
511,0.39570982594139775
512,0.39571449856594776
513,0.3957190601478032
514,0.3957235111281683
515,0.3957278563283532
516,0.395732096168971
517,0.3957362352429564
518,0.3957402739512762
519,0.39574421666928306
520,0.39574806377920035
521,0.3957518194490843
522,0.39575548404327743
523,0.39575906153234147
524,0.3957625522635625
525,0.39576596001934705
526,0.3957692851307122
527,0.39577253120080985
528,0.3957756985451399
529,0.3957787905960797
530,0.39578180765433035
531,0.3957847529895754
532,0.39578762688840297
533,0.3957904324655023
534,0.3957931699940039
535,0.3957958424409381
536,0.3957984500666029
537,0.3958009956973608
538,0.3958034795812734
539,0.3958059044106952
540,0.3958082704220211
541,0.39581058017994347
542,0.3958128339097345
543,0.3958150340544693
544,0.39581718082881623
545,0.39581927655999405
546,0.39582132145256205
547,0.39582331772337037
548,0.39582526556734177
549,0.3958271670961863
550,0.39582902249564067
551,0.3958308337772566
552,0.3958326011180141
553,0.3958343264340527
554,0.39583600989400614
555,0.3958376533231225
556,0.3958392568820803
557,0.39584082230954465
558,0.3958423497586113
559,0.39584384088546565
560,0.39584529583597705
561,0.39584671618776057
562,0.3958481020797983
563,0.3958494550148599
564,0.3958507751253632
565,0.39585206384278077
566,0.395853321293275
567,0.3958545488404014
568,0.3958557466043609
569,0.39585691588401256
570,0.395858056793876
571,0.39585917057118136
572,0.3958602573250347
573,0.39586131823395976
574,0.39586235340190346
575,0.395863363951467
576,0.39586434998168185
577,0.39586531256187885
578,0.395866251786405
579,0.3958671686738474
580,0.3958680633140897
581,0.395868936677382
582,0.39586978884935453
583,0.3958706207542136
584,0.3958714324735369
585,0.3958722248876707
586,0.3958729980743314
587,0.3958737528720856
588,0.3958744893549707
589,0.39587520832175593
590,0.3958759098429731
591,0.395876594679482
592,0.3958772628984749
593,0.3958779152247003
594,0.3958785517221683
595,0.3958791730812298
596,0.3958797793628632
597,0.39588037122465386
598,0.3958809487246915
599,0.3958815124893503
600,0.3958820625739682
601,0.39588259957518923
602,0.3958831235457294
603,0.3958836350539134
604,0.39588413414995943
605,0.3958846213752164
606,0.3958850967775228
607,0.3958855608725321
608,0.39588601370581544
609,0.3958864557685503
610,0.395886887104148
611,0.3958873081804711
612,0.39588771903887293
613,0.3958881201250083
614,0.3958885114782702
615,0.39588889352315904
616,0.3958892662972002
617,0.3958896302047437
618,0.39588998528153596
619,0.39589033191273293
620,0.3958906701323862
621,0.39589100030736857
622,0.39589132247011705
623,0.3958916369700888
624,0.395891943838183
625,0.39589224340726814
626,0.3958925357067776
627,0.395892821053779
628,0.3958930994763095
629,0.39589337127638535
630,0.39589363648071396
631,0.3958938953769744
632,0.39589414799060757
633,0.3958943945956358
634,0.3958946352162934
635,0.39589487011359437
636,0.39589509931062333
637,0.3958953230560035
638,0.39589554137172434
639,0.3958957544946064
640,0.3958959624455961
641,0.3958961654502713
642,0.395896363528585
643,0.3958965568954059
644,0.3958967455697405
645,0.39589692975625723
646,0.39589710947306056
647,0.39589728491510284
648,0.3958974560996294
649,0.39589762321233746
650,0.3958977862696542
651,0.3958979454484612
652,0.3958981007644062
653,0.3958982523859732
654,0.39589840032806767
655,0.39589854475117514
656,0.39589868566949354
657,0.3958988232358893
658,0.395898957463887
659,0.39589908849909594
660,0.3958992163543985
661,0.39589934116849124
662,0.3958994629536453
663,0.3958995818419728
664,0.3958996978451625
665,0.39589981108905437
666,0.3958999215847824
667,0.39590002945221237
668,0.39590013470194996
669,0.3959002374481706
670,0.39590033770097594
671,0.3959004355691209
672,0.39590053106222844
673,0.39590062428389006
674,0.3959007152432714
675,0.3959008040390464
676,0.39590089067994577
677,0.39590097525995854
678,0.39590105778740126
679,0.3959011383518006
680,0.39590121696107855
681,0.39590129370051136
682,0.3959013685776448
683,0.3959014416737067
684,0.3959015129958847
685,0.39590158262155034
686,0.39590165055755
687,0.39590171687758186
688,0.39590178158816747
689,0.39590184475950596
690,0.3959019063978092
691,0.39590196656994375
692,0.3959020252818267
693,0.39590208259715
694,0.39590213852154954
695,0.3959021931156935
696,0.39590224638495064
697,0.3959022983871084
698,0.39590234912728084
699,0.3959023986605119
700,0.395902446991673
701,0.3959024941731947
702,0.3959025402097168
703,0.395902585151181
704,0.3959026290020068
705,0.3959026718097649
706,0.3959027135786648
707,0.39590275435401867
708,0.39590279413983653
709,0.3959028329792791
710,0.39590287087616594
711,0.39590290787160853
712,0.3959029439692454
713,0.395902979208236
714,0.39590301359204627
715,0.39590304715797653
716,0.3959030799093277
717,0.39590311188162985
718,0.39590314307802676
719,0.3959031735323617
720,0.3959032032476295
721,0.3959032322560663
722,0.3959032605605249
723,0.39590328819171094
724,0.3959033151523418
725,0.39590334147166534
726,0.39590336715226987
727,0.3959033922220146
728,0.39590341668336504
729,0.39590344056285787
730,0.39590346386284136
731,0.3959034866085922
732,0.3959035088023475
733,0.3959035304681834
734,0.3959035516082312
735,0.3959035722454243
736,0.39590359238179196
737,0.39590361203917923
738,0.3959036312195191
739,0.3959036499436193
740,0.39590366821332107
741,0.3959036860484443
742,0.3959037034507431
743,0.39590372043909594
744,0.39590373701517373
745,0.3959037531969586
746,0.3959037689860421
747,0.3959037843995531
748,0.3959037994390072
749,0.3959038141207198
750,0.39590382844613503
751,0.3959038424307935
752,0.3959038560760707
753,0.39590386939676936
754,0.39590388239419977
755,0.39590389508246204
756,0.39590390746280385
757,0.3959039195486561
758,0.39590393134120727
759,0.3959039428532505
760,0.39590395408591805
761,0.3959039650513954
762,0.3959039757507612
763,0.3959039861956225
764,0.3959039963870064
765,0.3959040063359689
766,0.3959040160434889
767,0.39590402552009707
768,0.39590403476672575
769,0.3959040437934058
770,0.3959040526010252
771,0.3959040611991387
772,0.395904069588592
773,0.39590407777848624
774,0.39590408576962693
775,0.3959040935706831
776,0.39590410118242225
777,0.39590410861310177
778,0.3959041158634524
779,0.3959041229413396
780,0.3959041298474597
781,0.3959041365893046
782,0.39590414316753747
783,0.39590414958929454
784,0.3959041558552075
785,0.3959041619720737
786,0.3959041679404947
787,0.39590417376694564
788,0.3959041794519993
789,0.39590418500182323
790,0.3959041904169631
791,0.3959041957032936
792,0.3959042008613346
793,0.39590420589668185
794,0.3959042108098305
795,0.39590421560611044
796,0.3959042202859934
797,0.3959042248545566
798,0.3959042293122491
799,0.39590423366390687
800,0.3959042379099579
801,0.39590424205500857
802,0.3959042460994664
803,0.395904250047719
804,0.3959042539001549
805,0.39590425766095316
806,0.39590426133048384
807,0.39590426491272757
808,0.395904268408037
809,0.3959042718202037
810,0.3959042751495634
811,0.39590427839972797
812,0.39590428157101704
813,0.39590428466687094
814,0.3959042876875941
815,0.39590429063646365
816,0.39590429351376943
817,0.39590429632263313
818,0.3959042990633308
819,0.3959043017388355
820,0.3959043043494108
821,0.39590430689788847
822,0.3959043093845195
823,0.39590431181200103
824,0.39590431418057204
825,0.395904316492802
826,0.3959043187489185
827,0.3959043209513689
828,0.3959043231003698
829,0.3959043251982527
830,0.39590432724522373
831,0.3959043292435037
832,0.39590433119328905
833,0.39590433309669504
834,0.39590433495390887
835,0.39590433676694525
836,0.3959043385359825
837,0.3959043402629398
838,0.39590434194798707
839,0.39590434359295223
840,0.3959043451979971
841,0.3959043467648628
842,0.39590434829370363
843,0.39590434978617806
844,0.39590435124243284
845,0.3959043526640479
846,0.39590435405116287
847,0.3959043554052827
848,0.39590435672654056
849,0.3959043580163697
850,0.3959043592748971
851,0.395904360503488
852,0.39590436170226306
853,0.39590436287252306
854,0.39590436401438306
855,0.39590436512908167
856,0.39590436621672864
857,0.39590436727850375
858,0.3959043683145115
859,0.39590436932587575
860,0.39590437031269615
861,0.39590437127604317
862,0.39590437221601144
863,0.3959043731336207
864,0.39590437402896134
865,0.3959043749030047
866,0.3959043757558365
867,0.395904376588382
868,0.39590437740072326
869,0.3959043781937413
870,0.3959043789675143
871,0.39590437972288156
872,0.3959043804599175
873,0.3959043811794216
874,0.3959043818814647
875,0.39590438256680827
876,0.3959043832355197
877,0.3959043838883249
878,0.3959043845252875
879,0.39590438514709864
880,0.39590438575381964
881,0.3959043863461086
882,0.39590438692402374
883,0.3959043874881921
884,0.3959043880386691
885,0.39590438857605204
886,0.39590438910039366
887,0.3959043896122628
888,0.39590439011170975
889,0.39590439059927646
890,0.3959043910750107
891,0.3959043915394287
892,0.39590439199257604
893,0.3959043924349446
894,0.3959043928665776
895,0.3959043932879434
896,0.3959043936990835
897,0.39590439410044365
898,0.3959043944920636
899,0.39590439487436824
900,0.395904395247395
901,0.3959043956115485
902,0.3959043959668647
903,0.3959043963137291
904,0.39590439665217575
905,0.39590439698257157
906,0.3959043973049494
907,0.3959043976196589
908,0.395904397926731
909,0.3959043982264986
910,0.3959043985189916
911,0.395904398804527
912,0.395904399083133
913,0.3959043993551118
914,0.3959043996204902
915,0.39590439987955617
916,0.39590440013233485
917,0.3959044003791009
918,0.3959044006198783
919,0.3959044008549284
920,0.3959044010842741
921,0.39590440130816457
922,0.39590440152662154
923,0.3959044017398821
924,0.3959044019479672
925,0.3959044021511027
926,0.39590440234930846
927,0.39590440254279935
928,0.3959044027315948
929,0.39590440291589923
930,0.39590440309573094
931,0.39590440327128495
932,0.3959044034425788
933,0.39590440360979784
934,0.395904403772959
935,0.39590440393223897
936,0.3959044040876535
937,0.3959044042393711
938,0.3959044043874068
939,0.3959044045319212
940,0.39590440467292864
941,0.3959044048105818
942,0.39590440494489443
943,0.39590440507601216
944,0.395904405203948
945,0.39590440532884047
946,0.39590440545070205
947,0.3959044055696649
948,0.3959044056857408
949,0.3959044057990556
950,0.39590440590962056
951,0.39590440601755533
952,0.3959044061228708
953,0.39590440622568124
954,0.39590440632599655
955,0.3959044064239258
956,0.39590440651947834
957,0.39590440661275805
958,0.3959044067037739
959,0.39590440679262495
960,0.39590440687931966
961,0.3959044069639521
962,0.39590440704653085
963,0.39590440712714514
964,0.3959044072058031
965,0.3959044072825899
966,0.3959044073575134
967,0.39590440743065475
968,0.39590440750202094
969,0.3959044075716896
970,0.3959044076396676
971,0.39590440770602864
972,0.3959044077707792
973,0.3959044078339894
974,0.3959044078956658
975,0.395904407955875
976,0.395904408014623
977,0.3959044080719735
978,0.3959044081279325
979,0.39590440818256023
980,0.39590440823586226
981,0.39590440828789636
982,0.39590440833866775
983,0.3959044083882314
984,0.3959044084365922
985,0.39590440848380265
986,0.3959044085298674
987,0.39590440857483633
988,0.3959044086187141
989,0.39590440866154814
990,0.39590440870334254
991,0.395904408744143
992,0.3959044087839531
993,0.3959044088228164
994,0.3959044088607364
995,0.3959044088977547
996,0.39590440893387446
997,0.3959044089691349
998,0.39590440900353985
999,0.3959044090371262
1000,0.3959044090698976
